1255 : 11 : [[-0.6, 0.36, 0.65, 0.54, 0.44, 0.72], [-0.48, 0.38, 0.07, 0.9, 0.44, 0.26], [-0.77, -0.34, -0.9, -0.62, 0.77, 0.46], [-0.69, 0.17, -0.7, -0.04, 0.35, -0.46], [0.9, 0.5, -0.7, -0.64, 0.46, -0.85], [0.0, 0.63, -0.54, 0.05, 0.51, 0.2], [-0.67, -0.5, -1.0, 0.54, 0.94, -0.4], [-0.81, -0.48, 0.81, 0.83, -0.76, -0.03]]
1163 : 12 : [[-0.09, 0.37, -0.14, 0.06, -0.12, -0.48], [-0.93, 0.26, -0.95, -0.88, 0.99, -0.05], [-0.79, 0.07, -0.78, 0.89, 0.25, -0.81], [-0.95, -0.11, 0.01, -0.44, 0.25, 0.84], [0.23, -0.36, -0.34, 0.38, -0.29, -0.53], [0.27, -0.06, -0.36, -0.73, 0.4, 0.16], [-0.71, 0.29, -0.34, -0.54, -0.84, 0.62], [0.42, -0.56, 0.25, 0.17, -0.96, 0.3]]
478 : 13 : [[-0.75, -0.5, 0.63, -0.51, -0.14, -0.84], [0.9, -0.53, -0.18, 0.72, 0.79, 0.79], [0.18, 0.28, -0.96, 0.45, -0.16, -0.09], [-0.17, -0.06, -0.5, -0.9, 0.07, 0.13], [-0.48, 0.87, 0.29, -0.14, -0.22, 0.93], [-0.18, 0.04, 0.9, -0.35, 0.65, -0.97], [0.36, 0.44, 0.77, 0.47, -0.41, -0.13], [0.93, -0.88, -0.91, 0.24, 0.88, 0.91]]
260 : 14 : [[0.8, -0.54, 0.46, -0.79, -0.89, -0.24], [0.43, 0.31, 0.88, -0.01, -0.64, -0.5], [-0.33, 0.87, -0.25, -0.66, -0.99, 0.32], [-0.28, 0.31, 0.52, -0.34, -0.52, 0.76], [0.22, -0.58, 0.21, -0.2, 0.06, 0.6], [-0.04, 0.06, -0.82, -0.05, -0.18, -0.72], [-0.17, 0.08, 0.14, -0.44, -0.33, -0.29], [-0.91, 0.56, -0.75, -0.06, 0.48, -0.23]]
60 : 15 : [[0.8, -1.0, -0.53, -0.85, -0.67, 0.07], [0.36, -0.58, 0.71, 0.95, -0.62, -0.63], [0.25, 0.04, 0.83, -1.0, -0.81, 0.78], [-0.03, 0.21, -0.37, 0.64, -0.2, -0.79], [-0.13, -0.18, -0.62, 0.36, 0.55, 0.36], [0.05, 0.63, -0.08, 0.92, 0.11, 0.61], [-1.0, -0.13, 0.08, 0.26, -0.58, 0.89], [0.56, -0.96, 0.91, -0.68, -0.08, -0.96]]
390 : 16 : [[-0.01, 0.48, 0.3, -0.95, -0.98, -0.51], [0.73, -0.16, -0.66, 0.52, -0.7, -0.19], [0.18, -0.41, 0.98, 0.45, 0.09, 0.77], [-0.98, -0.79, 0.61, -0.18, 0.78, -0.29], [0.8, 0.97, 0.03, -0.08, -0.01, -0.56], [0.54, -0.82, -0.21, 0.68, -0.99, 0.59], [-0.35, -0.61, -0.64, -0.65, 0.06, 0.66], [-0.94, -0.48, 0.25, 0.72, -0.69, 0.0]]
871 : 17 : [[0.88, 0.74, 0.58, 0.13, 0.58, 0.04], [-0.96, 0.76, 0.79, 0.98, -0.56, -0.69], [0.02, -0.28, -0.22, 0.02, -0.91, -0.65], [-0.58, 0.13, 0.67, 0.46, 0.86, -0.79], [0.62, 0.84, -0.03, 0.64, 0.33, -0.68], [-0.05, -0.53, 0.47, 0.07, 0.1, 0.35], [0.1, 0.33, 0.59, 0.75, 0.88, 0.73], [0.58, -0.1, 0.08, 0.83, 0.64, -0.39]]
1230 : 18 : [[-0.7, 0.84, 0.06, 0.04, 0.29, -0.95], [0.23, -0.38, 0.5, 0.61, -0.49, 0.74], [-0.59, -0.83, 0.08, -0.86, 0.03, 0.57], [0.03, -0.57, -0.81, -0.71, 0.51, 0.44], [-0.81, 0.01, 0.37, 0.2, -1.0, 0.75], [-0.05, 0.13, -0.17, 0.8, 0.48, 0.35], [0.06, -0.14, -0.49, -0.5, -0.51, 0.81], [0.6, 0.58, -0.46, -0.48, 0.6, -0.15]]
1165 : 19 : [[0.25, 0.75, -0.4, -0.33, -0.58, 0.39], [0.83, -0.31, 0.41, -0.98, -0.75, 0.9], [0.74, -0.82, 0.41, 0.36, 0.54, 0.53], [-0.07, -0.64, -0.61, 0.28, 0.09, -0.94], [0.61, 0.68, 0.81, -0.13, 0.83, -0.63], [0.43, 0.2, 0.83, 0.58, -0.03, -0.27], [0.26, -0.15, 0.17, -0.17, -0.48, -0.11], [0.07, 0.36, -0.08, 0.5, -1.0, 0.25]]
369 : 20 : [[0.93, 0.02, -0.21, 0.12, 0.87, 0.1], [0.9, -0.24, -0.43, 0.43, 0.24, 0.9], [0.69, 0.28, 0.67, 0.24, 0.15, -0.31], [0.06, 0.85, -0.09, -0.07, 0.63, -0.37], [-0.79, 0.33, -0.18, 0.13, 0.95, 0.41], [0.09, 0.16, 0.38, 0.0, -0.28, -0.74], [-0.25, 0.9, 0.46, 0.62, -0.39, -0.22], [-0.96, 0.11, 0.43, -0.6, -0.98, 0.39]]
639 : 21 : [[0.87, -0.84, 0.55, 0.04, -0.05, 0.69], [-0.06, -0.56, -0.71, -0.33, -0.9, -0.94], [-0.43, -0.16, -0.6, 0.61, 0.15, 0.77], [-0.24, 0.16, -0.34, 0.62, -0.31, 0.15], [0.61, -0.2, 0.42, -0.38, 0.66, 0.47], [-0.07, -0.73, -0.55, 0.08, 0.69, -0.26], [-0.65, -0.97, -0.43, -0.46, -0.22, -0.54], [0.2, 0.39, -0.26, 0.11, -0.48, -0.76]]
245 : 22 : [[0.26, 0.45, 0.49, -0.97, 0.65, 0.67], [-0.49, 0.07, 0.45, 0.77, 0.92, 0.18], [-0.58, 0.88, -0.88, -0.69, -0.81, 0.8], [0.83, 0.39, -0.14, 0.6, 0.38, -0.51], [-0.62, 0.3, 0.59, 0.48, -0.03, -0.9], [0.9, 0.1, -0.19, -0.61, 0.69, 0.38], [0.36, -0.11, -0.13, -0.94, 0.05, 0.49], [0.01, -0.97, -0.38, -0.7, 0.95, -0.25]]
49 : 23 : [[-0.97, 0.01, 0.22, 0.18, 0.77, 0.24], [0.55, 0.37, 0.59, -0.08, 0.79, 0.48], [-0.33, -0.67, 0.86, 0.97, 0.1, -0.77], [0.55, -0.78, 0.98, -0.8, 0.98, 0.36], [0.89, 0.78, 0.13, -0.25, 0.42, -0.46], [0.33, -0.09, -0.2, -0.66, 0.89, -0.84], [0.47, -0.89, -0.35, -0.66, -0.93, -0.44], [-0.52, 0.27, -0.25, -1.0, 0.64, 0.55]]
701 : 24 : [[0.63, 0.58, -0.05, 0.87, -0.56, 0.16], [0.88, 0.58, -0.43, 0.69, -0.52, 0.44], [-0.29, -0.27, 0.76, 0.4, 0.97, 0.99], [-0.32, -0.63, 0.41, 0.37, 0.92, -0.75], [0.52, -0.28, 0.23, -0.73, -0.62, -0.97], [-0.6, -0.17, 0.47, -0.37, 0.78, 0.88], [-0.63, 0.97, -0.15, -0.66, -0.19, 0.92], [0.19, -0.54, -0.47, -0.75, 0.02, -1.0]]
986 : 25 : [[-0.2, -0.67, -0.57, -0.04, -0.46, 0.14], [-0.81, -0.04, 0.36, -0.98, 0.03, -0.74], [-0.12, 0.01, 0.13, 0.61, -0.34, 0.11], [-0.37, 0.02, 0.73, 0.71, 0.16, 0.7], [0.05, 0.78, -0.59, 0.47, 0.63, 0.15], [0.87, -0.87, -0.88, 0.79, -0.62, -0.62], [-0.68, 0.46, 0.12, 0.25, -0.59, -0.34], [-1.0, -1.0, -0.16, 0.56, -0.08, -0.67]]
837 : 26 : [[-0.41, -0.35, 0.78, -0.47, -0.83, -0.19], [0.51, 0.85, -0.47, -0.08, 0.55, 0.53], [-0.86, -0.25, -0.79, 0.42, 0.17, 0.62], [0.22, -0.58, -0.61, -0.64, -0.11, 0.55], [0.29, 0.71, -0.18, 0.23, 0.9, 0.62], [-0.79, -0.52, -0.24, 0.93, -0.52, -0.72], [-0.71, 0.81, -0.04, -0.01, -0.11, -0.35], [0.11, 0.0, 0.05, -0.87, 0.82, 0.19]]
951 : 27 : [[0.5, 0.69, 0.14, -0.11, 0.44, 0.34], [0.47, 0.43, 0.39, 0.77, -0.5, 0.64], [-0.81, 0.41, -0.04, 0.84, 0.04, 0.72], [0.39, -0.76, -0.16, -0.19, 0.55, -0.32], [0.78, 0.57, 0.15, 0.54, -0.91, 0.89], [0.8, -0.64, 0.57, -0.4, -0.65, -0.85], [0.03, -0.98, 0.54, 0.31, 0.06, -0.67], [-0.97, 0.22, 0.9, -0.05, -0.83, 0.43]]
1249 : 28 : [[0.31, 0.65, -0.91, 0.97, -0.01, -0.17], [-0.22, 0.21, 0.06, -0.39, 0.31, 0.81], [-0.67, -0.7, 0.2, -0.43, -0.79, -0.44], [-0.61, 0.84, 0.11, -0.07, -0.83, 0.24], [0.48, 0.9, -0.18, 0.27, 0.65, 0.89], [-0.17, 0.6, -0.19, 0.12, -0.46, 0.26], [-0.95, 0.65, 0.87, 0.48, 0.34, 0.56], [0.85, -0.19, 0.02, 0.26, 0.13, -0.73]]
1319 : 29 : [[-0.58, -0.6, 0.48, 0.83, -0.4, -0.48], [0.73, 0.83, -0.48, 0.64, -0.83, -0.68], [-0.59, 0.63, 0.55, 0.83, -0.54, 0.3], [-0.56, 0.36, -0.85, 0.8, -0.12, -0.97], [0.3, 0.43, -0.01, -0.41, 0.39, -0.04], [-0.34, -0.56, -1.0, 0.45, -0.38, 0.93], [0.79, 0.53, -0.66, 0.35, 0.34, 0.92], [-0.86, 0.29, 0.68, -0.23, 0.01, -0.12]]
1221 : 30 : [[0.25, 0.51, 0.05, -0.61, 0.49, 0.0], [-0.37, -0.11, -0.73, 0.29, 0.16, -0.13], [-0.39, 0.03, -0.94, -0.58, 0.47, 0.42], [0.75, -0.11, 0.92, -0.99, -0.88, 0.52], [-0.86, -0.95, 0.57, -0.47, -0.78, -0.69], [-0.95, -0.04, 0.0, -0.91, -0.44, 0.26], [0.37, -0.59, 0.4, -0.42, 0.47, 0.99], [-0.6, 0.53, 0.59, -1.0, 0.14, 0.36]]
972 : 31 : [[-0.05, 0.32, -0.71, 0.08, -0.14, 0.28], [-0.37, -0.62, -0.93, -1.0, -0.28, 0.61], [0.1, 0.01, -0.86, -0.75, -0.94, -0.93], [0.82, -0.66, -0.9, 0.27, 0.01, 0.7], [-0.77, 0.32, -0.08, -0.32, 0.1, 0.92], [0.7, -0.42, -0.92, -0.71, -0.57, -0.06], [-0.98, -0.74, 0.98, -0.15, 0.67, -0.88], [0.41, 0.37, -0.55, 0.31, 0.97, 0.61]]
155 : 32 : [[0.51, 0.54, -0.63, 0.67, -0.1, -0.26], [-0.32, -0.15, 0.32, 0.08, 0.15, -0.47], [-0.78, 0.93, 0.53, -0.16, -0.74, 0.92], [0.57, -0.34, -0.37, -0.26, 0.1, 0.93], [0.61, -0.94, 0.99, -0.04, -0.94, 0.24], [0.5, 0.47, 0.79, 0.68, -0.73, 0.84], [0.17, 0.34, 0.1, -0.2, -0.96, -0.48], [0.45, -0.68, 0.46, 0.2, 0.73, -0.17]]
-19 : 33 : [[0.61, 0.1, -0.04, -0.86, 0.46, 0.98], [-0.73, 0.03, -0.59, 0.93, 0.94, 0.95], [-0.86, -0.78, -0.07, 0.39, -0.61, 0.33], [0.72, -0.66, 0.12, -0.54, 0.11, 0.41], [-0.31, -0.21, -0.09, 0.44, 0.82, -0.43], [0.84, -0.51, 0.29, 0.26, 0.43, 0.15], [-0.22, 0.69, 0.69, 0.54, 0.95, 0.85], [-0.65, -0.55, 0.84, 0.79, -0.7, 0.49]]
855 : 34 : [[0.17, 0.07, 0.78, -0.2, 0.35, 0.84], [0.79, -0.5, 0.21, -0.75, -0.25, 0.38], [0.59, 0.04, 0.99, 0.4, 0.82, 0.21], [-0.14, -0.68, 0.76, 0.9, 0.0, 0.9], [0.55, -0.17, -0.15, 0.87, 0.69, -0.11], [-0.96, 0.41, -0.34, 0.21, 0.79, -0.92], [0.89, 0.98, 0.73, 0.7, -0.38, -0.37], [0.75, 0.13, -0.59, -0.84, -0.14, -0.37]]
553 : 35 : [[0.96, -0.23, 0.14, 0.67, 0.23, -0.66], [0.67, -0.05, 0.17, 0.7, 0.56, 0.13], [-0.96, 0.38, 0.96, 0.12, 0.3, -0.52], [-0.5, 0.15, 0.42, 0.73, 0.38, -0.67], [0.74, -0.23, 0.47, -0.5, 0.19, 0.67], [-0.6, 0.34, -0.36, -0.87, 0.1, -0.8], [-0.72, 0.94, 0.91, -0.59, -0.23, 0.62], [0.56, 0.07, -0.54, -0.17, 0.38, 0.84]]
555 : 36 : [[-0.03, 0.18, 0.56, -1.0, -0.84, -0.26], [0.34, -0.08, -0.85, 0.57, -0.83, -0.59], [-0.15, -0.52, 0.22, -0.71, 0.08, 0.98], [0.66, 0.41, 0.74, -0.04, 0.92, -0.12], [0.91, -0.28, 0.7, 0.72, -0.18, -0.6], [-0.42, 0.79, 0.8, 0.67, -0.17, -0.27], [-0.88, -0.53, -0.15, -0.95, -0.56, 0.1], [0.43, -0.98, -0.75, -0.06, -0.03, 0.6]]
798 : 37 : [[-0.15, -0.33, 0.66, -0.24, 0.98, -0.11], [-0.3, 0.77, -0.68, -0.44, -0.03, 0.37], [-0.87, 0.41, 0.43, 0.0, -0.47, 0.66], [0.33, -0.33, -0.04, 0.69, -0.73, -0.98], [-0.28, -0.59, -0.36, 0.92, -0.96, -0.93], [-0.06, 0.56, 0.11, 0.93, 0.79, -0.71], [-0.84, 0.29, -0.32, 0.02, 0.22, -0.63], [-0.14, -0.55, -0.89, -0.22, -0.05, -0.05]]
392 : 38 : [[0.77, -0.61, -0.3, -0.66, 0.68, -0.4], [0.15, -0.87, -0.59, -0.72, -0.19, -0.84], [0.73, 0.89, -0.68, -0.08, 0.91, 0.47], [-0.77, 0.1, -0.85, -0.56, -0.61, -0.23], [0.78, 0.63, -0.97, 0.17, 0.59, -0.06], [0.8, 0.92, -0.72, -0.77, -0.44, -0.91], [-0.05, -0.72, 0.3, 0.96, 0.78, 0.15], [-0.15, 0.73, -0.47, 0.73, 0.45, 0.87]]
565 : 39 : [[-0.93, -0.87, 0.93, -0.67, 0.11, -0.06], [-0.97, -0.99, 0.24, -0.62, -0.22, 0.09], [0.17, 0.63, 0.86, -0.96, -0.41, -0.99], [0.21, 0.97, -0.18, -0.71, -0.88, 0.7], [-0.3, -0.52, -0.6, 0.48, -0.33, 0.87], [-0.05, -0.37, 0.56, 0.96, -0.5, -0.34], [-0.31, 0.63, 0.88, 0.5, -0.48, -0.57], [0.06, -0.76, 0.38, 0.2, -0.13, 0.41]]
1492 : 40 : [[-0.28, 0.77, 0.0, -0.43, -0.96, 0.7], [-0.32, 0.96, -0.65, 0.06, 0.5, 0.05], [0.76, 0.39, 0.56, 0.55, 0.15, 0.23], [-0.6, 0.91, -0.39, -0.94, -0.62, -0.27], [0.75, -0.86, 0.88, 0.48, -0.82, 0.84], [-0.15, 0.21, -0.27, -0.64, 0.58, 0.06], [0.62, -0.75, -0.28, -0.88, 0.48, -0.66], [0.0, 0.91, -0.81, -0.03, -0.88, -0.16]]
1325 : 41 : [[-0.14, -0.85, -0.94, 0.86, -0.74, -0.95], [-0.56, -0.96, -0.85, -0.75, 0.26, 0.62], [-0.04, -0.19, 0.3, -0.73, 0.76, 0.89], [-0.67, -0.08, -0.76, 0.24, -0.18, -0.21], [0.01, -0.14, 0.4, 0.47, 0.1, 0.37], [0.25, -0.16, -0.65, 0.71, 0.44, 0.91], [-1.0, 0.94, -0.25, 0.01, -0.75, -0.65], [-0.86, -0.67, -0.59, -0.55, 0.67, 0.03]]
1186 : 42 : [[0.15, -0.43, -0.81, -0.98, 0.21, 0.85], [0.59, 0.7, 0.46, 0.54, -0.47, 0.29], [0.41, 0.91, 0.85, -0.51, 0.48, 0.31], [0.47, -0.08, -0.63, 0.06, 0.59, -0.62], [-0.34, -0.39, 0.76, -0.89, -0.12, 0.37], [0.47, 0.05, 0.8, 0.23, 0.67, 0.69], [-0.03, -0.42, 0.47, 0.52, 0.59, 0.92], [-1.0, -0.96, -0.63, 0.58, 0.25, 0.26]]
367 : 43 : [[-0.13, 0.72, 0.38, 0.79, 0.7, 0.06], [0.0, 0.65, 0.08, 0.49, 0.34, -0.96], [0.05, -0.59, 0.37, 0.41, -0.91, -0.44], [-0.82, -0.87, 0.89, -0.56, -0.5, -0.95], [-0.68, -0.69, -0.41, 0.69, 0.62, 0.64], [-0.07, -0.78, 0.1, 0.05, -0.03, 0.36], [-0.94, -0.24, 0.41, -0.63, -0.23, -0.45], [-0.3, 0.54, 0.22, 0.69, 0.64, -0.84]]
606 : 44 : [[0.32, -0.26, -0.77, 0.06, -0.75, -0.01], [0.75, 0.49, 0.37, 0.28, -0.99, 0.24], [-0.53, -0.09, -0.71, -0.21, -0.05, 0.67], [0.8, 0.92, -0.98, -0.23, -0.21, -0.49], [0.83, -0.46, -0.81, 0.19, -0.79, -0.63], [0.45, -0.4, 0.55, -0.2, -0.26, 0.87], [0.12, -0.41, -0.77, -0.4, 0.34, 0.21], [0.82, -0.19, 0.44, -0.99, -0.28, 0.33]]
431 : 45 : [[0.33, -0.83, -0.76, 0.59, 0.89, -0.99], [0.58, -0.99, -0.84, 0.5, -0.26, 0.04], [-0.38, -0.83, -0.8, -0.29, 0.29, 0.15], [0.27, -0.8, -0.78, 0.44, -0.94, 0.67], [-0.25, -0.38, 0.42, 0.71, 0.22, 0.28], [0.72, 0.62, -0.49, -0.25, 0.44, 0.93], [0.12, -0.32, 0.18, -0.95, 0.78, -0.09], [-0.71, 0.6, -0.5, 0.61, 0.29, -0.16]]
421 : 46 : [[0.29, -0.5, -0.49, -0.33, 0.84, 0.26], [-0.2, 0.12, -0.32, -0.02, 0.26, -0.54], [0.29, 0.65, 0.55, -0.8, -0.61, -0.42], [0.28, -0.35, 0.86, 0.54, -0.09, 0.37], [-0.33, -0.17, -0.18, 0.32, -0.56, 0.76], [0.55, -0.45, 0.37, 0.58, -0.03, 0.14], [0.06, 0.93, 0.84, 0.57, -0.55, 0.93], [-0.59, 0.6, 0.36, 0.24, 0.62, -0.07]]
770 : 47 : [[0.32, 0.69, 0.65, -0.72, 0.57, 0.1], [-0.76, 0.31, -0.54, -0.45, 0.16, -0.36], [0.21, 0.48, -0.53, -0.32, 0.32, -0.55], [0.09, 0.82, 0.75, -0.24, 0.47, -0.51], [-0.82, 0.44, 0.96, -0.81, -0.72, -0.11], [-0.96, -0.41, 0.41, 0.33, 0.62, -0.07], [0.65, 0.74, -0.34, 0.42, 0.34, 0.41], [-0.6, -0.53, -0.48, -0.45, -0.35, -0.28]]
909 : 48 : [[-0.3, -0.74, -0.49, -0.26, -0.72, 0.97], [-0.23, -0.2, 0.03, -0.18, 0.37, -0.57], [-0.52, -0.2, -0.3, -0.51, -0.76, 0.21], [0.07, 0.86, 0.51, 0.64, -0.63, -0.22], [-0.19, 0.12, 0.29, 0.5, 0.14, -0.21], [0.49, 0.25, 0.3, -0.26, 0.2, 0.55], [-0.64, 0.1, 0.3, -0.45, 0.84, -0.81], [0.02, 0.57, 0.92, 0.81, -0.55, -0.65]]
1455 : 49 : [[-0.28, 0.85, -0.72, -0.72, 0.27, -0.38], [-0.07, 0.04, -0.82, 0.97, 0.47, -0.68], [-0.45, 0.58, -0.86, -0.27, -0.7, -0.2], [0.83, 0.25, 0.32, 0.57, -0.78, 0.12], [0.37, -0.6, 0.75, 0.81, -0.74, -0.32], [0.55, 0.66, -0.67, 0.86, 0.3, -0.66], [-0.44, -0.06, 0.33, -0.06, -0.88, -0.21], [-0.1, -0.25, 0.18, -0.67, 0.3, 0.91]]
683 : 50 : [[-0.47, -0.83, -0.56, 0.23, -0.53, 0.88], [0.48, -0.52, 0.99, -0.72, -0.46, 0.59], [-0.2, -0.52, 0.16, 0.96, 0.35, 0.19], [0.28, 0.02, 0.98, -0.19, -0.41, -0.86], [-0.95, -0.66, 0.47, 0.53, -0.89, 0.56], [0.07, -0.57, 0.07, 0.2, -0.08, -0.26], [-0.74, 0.44, 0.69, -0.64, -0.08, 0.4], [-0.19, 0.98, -0.7, 0.51, 0.9, -0.33]]
-21 : 51 : [[-0.3, -0.71, 0.3, 0.01, 0.66, -0.01], [-0.83, -0.98, -0.6, -0.73, -0.59, -0.14], [-0.81, -0.41, -0.22, 0.29, 0.56, 0.69], [-0.82, 0.65, -0.44, 0.17, 0.93, -0.93], [0.49, -0.41, -0.65, -0.85, -0.51, 0.31], [-0.81, -0.07, -0.26, -0.05, -0.08, 0.14], [-0.16, -0.83, -0.56, 0.92, -0.75, 0.1], [0.28, -0.77, -0.1, -0.98, 0.34, 0.34]]
853 : 52 : [[-0.96, 0.45, -0.74, 0.22, 0.5, 0.35], [0.6, -0.23, 0.91, 0.18, -0.84, -0.78], [0.0, -0.18, 0.04, 0.04, 0.35, 0.38], [0.87, 0.3, 0.71, 0.64, 0.99, 0.24], [0.96, 0.73, -0.63, -1.0, -0.09, -0.55], [-0.91, 0.64, 0.27, 0.23, -0.91, -0.01], [0.51, -0.74, -0.42, 0.3, 0.56, 0.75], [0.17, -0.86, 0.0, -0.06, 0.13, 0.59]]
480 : 53 : [[-0.11, -0.6, -0.1, -0.27, 0.28, -0.89], [-0.04, 0.76, 0.08, 0.58, 0.14, 0.81], [-0.65, 0.28, -0.83, -0.11, -0.03, 0.64], [-0.51, -0.64, 0.76, -0.98, -0.5, -0.49], [-0.19, 0.17, -0.71, 0.32, 0.16, 0.88], [0.38, 0.99, -0.08, 0.12, -0.22, -0.01], [-0.22, 0.13, -0.75, 0.77, 0.67, -0.31], [0.57, 0.37, 0.65, 0.74, 0.79, 0.2]]
698 : 54 : [[0.5, -0.77, -0.76, 0.79, 0.65, -0.17], [0.65, -0.82, -0.17, 0.3, 0.24, -0.65], [0.45, 0.84, 0.74, -0.66, 0.32, 0.07], [-0.03, 0.79, -0.1, 0.54, 0.67, -0.8], [0.12, -0.23, -0.98, 0.93, 0.18, 0.25], [0.23, 0.97, 0.54, -0.04, -0.98, 0.93], [0.13, 0.2, 0.91, 0.89, -0.08, 0.22], [0.35, -0.91, -0.85, -0.46, 0.06, 0.58]]
